1554667122.415588,34.234.151.4,192.168.12.100,443,44578,TCP,8,5421,Youtube,2,0x00000800,63,0x00000000,6,198,0.05458807945251465
1554667122.415823,192.168.12.100,34.234.151.4,44578,443,TCP,8,2917,Youtube,2,0x00000800,64,0x00000002,6,445,0.11353302001953125
1554667124.773264,192.168.12.100,172.217.7.198,44333,443,UDP,2,281,Youtube,1,0x00000800,64,0x00000002,17,140,0.06791210174560547
1554667124.810876,172.217.15.66,192.168.12.100,443,53553,UDP,2,269,Youtube,1,0x00000800,63,0x00000000,17,134,0.0003681182861328125
1554667124.812767,192.168.12.100,172.217.15.66,53553,443,UDP,1,70,Youtube,1,0x00000800,64,0x00000002,17,70,0.0
1554667124.813724,172.217.7.198,192.168.12.100,443,44333,UDP,1,240,Youtube,1,0x00000800,63,0x00000000,17,240,0.0
1554667124.88685,192.168.12.100,224.0.0.251,5353,5353,UDP,4,412,Youtube,1,0x00000800,255,0x00000002,17,103,1.9979228973388672
1554667124.927529,192.168.12.100,172.217.8.14,56326,443,UDP,6,2891,Youtube,1,0x00000800,64,0x00000002,17,173,0.1477220058441162
1554667124.97233,172.217.8.14,192.168.12.100,443,56326,UDP,8,697,Youtube,1,0x00000800,63,0x00000000,17,80,0.10082101821899414
1554667126.128107,192.168.12.100,173.194.184.74,42647,443,UDP,5,800,Youtube,1,0x00000800,64,0x00000002,17,107,0.08635997772216797
1554667126.129717,192.168.12.100,74.125.155.218,49955,443,UDP,4,576,Youtube,1,0x00000800,64,0x00000002,17,107,0.06842589378356934
1554667126.148935,173.194.184.74,192.168.12.100,443,42647,UDP,6,430,Youtube,1,0x00000800,63,0x00000000,17,76,0.03794693946838379
1554667126.158443,74.125.155.218,192.168.12.100,443,49955,UDP,3,212,Youtube,1,0x00000800,63,0x00000000,17,72,0.011382102966308594
1554667111.384556,192.168.12.100,34.232.156.45,35702,443,TCP,1,60,Youtube,2,0x00000800,64,0x00000002,6,60,0.0
1554667111.859059,100.24.184.141,192.168.12.100,443,47788,TCP,1,54,Youtube,2,0x00000800,63,0x00000000,6,54,0.0
1554667111.899105,192.168.12.100,100.24.184.141,47788,443,TCP,1,60,Youtube,2,0x00000800,64,0x00000002,6,60,0.0
1554667112.138875,54.214.19.40,192.168.12.100,443,41524,TCP,1,54,Youtube,2,0x00000800,63,0x00000000,6,54,0.0
1554667112.164145,192.168.12.100,54.214.19.40,41524,443,TCP,1,60,Youtube,2,0x00000800,64,0x00000002,6,60,0.0
1554667112.246198,34.230.152.154,192.168.12.100,443,57318,TCP,1,54,Youtube,2,0x00000800,63,0x00000000,6,54,0.0
1554667112.287081,192.168.12.100,34.230.152.154,57318,443,TCP,1,60,Youtube,2,0x00000800,64,0x00000002,6,60,0.0
1554667112.55926,52.214.62.191,192.168.12.100,443,42819,TCP,1,54,Youtube,2,0x00000800,63,0x00000000,6,54,0.0
1554667112.559528,52.214.62.191,192.168.12.100,443,43195,TCP,1,54,Youtube,2,0x00000800,63,0x00000000,6,54,0.0
1554667112.599366,192.168.12.100,52.214.62.191,43195,443,TCP,1,60,Youtube,2,0x00000800,64,0x00000002,6,60,0.0
1554667112.600334,192.168.12.100,52.214.62.191,42819,443,TCP,1,60,Youtube,2,0x00000800,64,0x00000002,6,60,0.0
1554667097.472759,192.168.12.100,107.21.43.184,50708,443,TCP,1,60,Youtube,2,0x00000800,64,0x00000002,6,60,0.0
1554667099.627711,192.168.12.100,172.217.7.202,38441,443,UDP,9,3347,Youtube,1,0x00000800,64,0x00000002,17,434,0.9375858306884766
1554667099.65485,172.217.7.202,192.168.12.100,443,38441,UDP,13,11699,Youtube,1,0x00000800,63,0x00000000,17,375,0.9084320068359375
1554667099.767304,192.168.12.100,172.217.7.182,33050,443,TCP,1,60,Youtube,2,0x00000800,64,0x00000002,6,60,0.0
1554667099.767551,192.168.12.100,172.217.8.14,48136,443,TCP,1,60,Youtube,2,0x00000800,64,0x00000002,6,60,0.0
1554667099.767584,192.168.12.100,172.217.7.202,37884,443,TCP,1,60,Youtube,2,0x00000800,64,0x00000002,6,60,0.0
1554667099.768674,192.168.12.100,8.8.8.8,17186,53,UDP,1,85,Youtube,1,0x00000800,64,0x00000002,17,85,0.0
1554667099.811683,8.8.8.8,192.168.12.100,53,17186,UDP,1,132,Youtube,1,0x00000800,63,0x00000000,17,132,0.0
1554667099.812501,192.168.12.100,172.217.15.110,35856,443,TCP,13,2018,Youtube,2,0x00000800,64,0x00000002,6,93,0.19468092918395996
1554667099.835466,172.217.15.110,192.168.12.100,443,35856,TCP,13,5269,Youtube,2,0x00000800,63,0x00000000,6,161,0.17216920852661133
1554667099.921958,192.168.12.100,224.0.0.251,5353,5353,UDP,4,412,Youtube,1,0x00000800,255,0x00000002,17,103,1.9509990215301514
1554667099.951935,192.168.12.100,172.217.8.14,56326,443,UDP,6,2898,Youtube,1,0x00000800,64,0x00000002,17,251,0.6766979694366455
1554667100.002029,172.217.8.14,192.168.12.100,443,56326,UDP,8,721,Youtube,1,0x00000800,63,0x00000000,17,81,0.6232171058654785
1554667100.416062,192.168.12.100,172.217.15.66,53553,443,UDP,6,3566,Youtube,1,0x00000800,64,0x00000002,17,184,0.11844491958618164
1554667100.418912,192.168.12.100,172.217.7.198,44333,443,UDP,6,3306,Youtube,1,0x00000800,64,0x00000002,17,168,0.13171601295471191
1554667100.448795,172.217.15.66,192.168.12.100,443,53553,UDP,6,4772,Youtube,1,0x00000800,63,0x00000000,17,329,0.09550881385803223
1554667100.453447,172.217.7.198,192.168.12.100,443,44333,UDP,7,4903,Youtube,1,0x00000800,63,0x00000000,17,262,0.10379791259765625
1554667100.468133,192.168.12.100,172.217.7.182,59849,443,UDP,11,890,Youtube,1,0x00000800,64,0x00000002,17,70,0.039021968841552734
1554667100.469322,192.168.12.100,172.217.8.1,39163,443,UDP,5,539,Youtube,1,0x00000800,64,0x00000002,17,82,0.03453493118286133
1554667100.480343,192.168.12.100,8.8.8.8,24847,53,UDP,1,75,Youtube,1,0x00000800,64,0x00000002,17,75,0.0
1554667100.490471,172.217.7.182,192.168.12.100,443,59849,UDP,18,23402,Youtube,1,0x00000800,63,0x00000000,17,846,0.016329050064086914
1554667100.494608,172.217.8.1,192.168.12.100,443,39163,UDP,7,7081,Youtube,1,0x00000800,63,0x00000000,17,1040,0.007781982421875
1554667100.516774,8.8.8.8,192.168.12.100,53,24847,UDP,1,91,Youtube,1,0x00000800,63,0x00000000,17,91,0.0
1554667100.517855,192.168.12.100,172.217.15.99,55808,443,UDP,7,3300,Youtube,1,0x00000800,64,0x00000002,17,143,0.11979818344116211
1554667100.555953,172.217.15.99,192.168.12.100,443,55808,UDP,6,5114,Youtube,1,0x00000800,63,0x00000000,17,414,0.10573887825012207
1554667101.260282,192.168.12.100,74.125.155.218,49955,443,UDP,3,506,Youtube,1,0x00000800,64,0x00000002,17,144,0.047167062759399414
1554667101.261583,192.168.12.100,173.194.184.74,42647,443,UDP,4,724,Youtube,1,0x00000800,64,0x00000002,17,144,0.05061984062194824
1554667101.290638,74.125.155.218,192.168.12.100,443,49955,UDP,3,218,Youtube,1,0x00000800,63,0x00000000,17,74,0.01480412483215332
1554667101.296749,173.194.184.74,192.168.12.100,443,42647,UDP,2,192,Youtube,1,0x00000800,63,0x00000000,17,96,0.01390695571899414
1554667101.477358,192.168.12.100,173.194.207.157,33598,443,UDP,2,459,Youtube,1,0x00000800,64,0x00000002,17,229,0.05919194221496582
1554667101.509228,173.194.207.157,192.168.12.100,443,33598,UDP,1,165,Youtube,1,0x00000800,63,0x00000000,17,165,0.0
1555360574.343543,172.217.3.110,192.168.12.100,443,47880,UDP,3,226,Youtube,1,0x00000800,63,0x00000000,17,71,0.015503883361816406
1555360574.359576,192.168.12.100,172.217.3.110,47880,443,UDP,1,71,Youtube,1,0x00000800,64,0x00000002,17,71,0.0
1555360575.297135,192.168.12.100,172.217.3.98,34996,443,UDP,1,65,Youtube,1,0x00000800,64,0x00000002,17,65,0.0
1555360575.342712,172.217.3.98,192.168.12.100,443,34996,UDP,1,62,Youtube,1,0x00000800,63,0x00000000,17,62,0.0
1555360575.502743,192.168.12.100,224.0.0.251,5353,5353,UDP,1,103,Youtube,1,0x00000800,255,0x00000002,17,103,0.0
1555360557.460324,192.168.12.100,173.194.185.137,43278,443,UDP,1,74,Youtube,1,0x00000800,64,0x00000002,17,74,0.0
1555360557.875772,199.166.0.32,192.168.12.100,443,60998,TCP,2,139,Youtube,2,0x00000800,63,0x00000000,6,69,0.00021195411682128906
1555360557.877644,192.168.12.100,199.166.0.32,60998,443,TCP,2,120,Youtube,2,0x00000800,64,0x00000002,6,60,0.06273293495178223
1555360534.918019,52.55.127.107,192.168.12.100,443,37974,TCP,6,3623,Youtube,2,0x00000800,63,0x00000000,6,268,0.2944529056549072
1555360534.945327,192.168.12.100,52.55.127.107,37974,443,TCP,5,420,Youtube,2,0x00000800,64,0x00000002,6,90,0.2675909996032715
1555360535.061274,192.168.12.100,172.217.10.2,42082,443,TCP,3,238,Youtube,2,0x00000800,64,0x00000002,6,74,0.03364896774291992
1555360535.062358,172.217.10.2,192.168.12.100,443,42082,TCP,4,780,Youtube,2,0x00000800,63,0x00000000,6,195,0.021644115447998047
1555360535.064397,192.168.12.100,172.217.3.110,47880,443,UDP,10,6307,Youtube,1,0x00000800,64,0x00000002,17,423,0.28926801681518555
1555360535.065127,192.168.12.100,172.217.10.150,38731,443,UDP,7,490,Youtube,1,0x00000800,64,0x00000002,17,70,0.15508604049682617
1555360535.120944,192.168.12.100,172.217.10.2,42062,443,TCP,1,60,Youtube,2,0x00000800,64,0x00000002,6,60,0.0
1555360535.121264,192.168.12.100,172.217.10.2,42064,443,TCP,1,60,Youtube,2,0x00000800,64,0x00000002,6,60,0.0
1555360535.122607,192.168.12.100,172.217.10.225,35422,443,UDP,17,1190,Youtube,1,0x00000800,64,0x00000002,17,70,0.05140209197998047
1555360535.124885,192.168.12.100,172.217.10.2,42080,443,TCP,1,60,Youtube,2,0x00000800,64,0x00000002,6,60,0.0
1555360535.125146,192.168.12.100,172.217.10.2,42078,443,TCP,1,60,Youtube,2,0x00000800,64,0x00000002,6,60,0.0
1555360535.13599,192.168.12.100,52.55.127.107,37958,443,TCP,4,932,Youtube,2,0x00000800,64,0x00000002,6,218,0.16813111305236816
1555360535.136502,52.55.127.107,192.168.12.100,443,37958,TCP,4,885,Youtube,2,0x00000800,63,0x00000000,6,369,0.12693285942077637
1555360535.140305,192.168.12.100,52.55.127.107,37964,443,TCP,4,932,Youtube,2,0x00000800,64,0x00000002,6,218,0.3946199417114258
1555360535.140643,52.55.127.107,192.168.12.100,443,37964,TCP,4,885,Youtube,2,0x00000800,63,0x00000000,6,369,0.393665075302124
1555360535.158255,192.168.12.100,52.55.127.107,37960,443,TCP,4,966,Youtube,2,0x00000800,64,0x00000002,6,226,0.5845119953155518
1555360535.15914,52.55.127.107,192.168.12.100,443,37960,TCP,4,919,Youtube,2,0x00000800,63,0x00000000,6,386,0.4058718681335449
1555360535.162155,192.168.12.100,52.1.50.99,41136,443,TCP,4,652,Youtube,2,0x00000800,64,0x00000002,6,148,0.8171401023864746
1555360535.162643,52.1.50.99,192.168.12.100,443,41136,TCP,4,627,Youtube,2,0x00000800,63,0x00000000,6,240,0.8077950477600098
1555360535.165572,192.168.12.100,52.1.50.99,41132,443,TCP,2,240,Youtube,2,0x00000800,64,0x00000002,6,120,0.047567129135131836
1555360535.16642,52.1.50.99,192.168.12.100,443,41132,TCP,2,159,Youtube,2,0x00000800,63,0x00000000,6,79,0.04644513130187988
1555360535.167223,192.168.12.100,199.166.0.26,38056,443,TCP,4,603,Youtube,2,0x00000800,64,0x00000002,6,105,0.09215307235717773
1555360535.167461,192.168.12.100,172.217.10.2,41452,443,UDP,1,70,Youtube,1,0x00000800,64,0x00000002,17,70,0.0
1555360535.167823,199.166.0.26,192.168.12.100,443,38056,TCP,4,798,Youtube,2,0x00000800,63,0x00000000,6,280,0.09072589874267578
1555360535.172035,192.168.12.100,172.217.10.2,42066,443,TCP,15,6150,Youtube,2,0x00000800,64,0x00000002,6,63,0.10070490837097168
1555360535.172729,172.217.10.2,192.168.12.100,443,42066,TCP,15,2474,Youtube,2,0x00000800,63,0x00000000,6,214,0.09962105751037598
1555360535.225024,172.217.3.110,192.168.12.100,443,47880,UDP,5,456,Youtube,1,0x00000800,63,0x00000000,17,95,0.05338907241821289
1555360535.499741,192.168.12.100,224.0.0.251,5353,5353,UDP,1,103,Youtube,1,0x00000800,255,0x00000002,17,103,0.0
1555360535.8564,172.217.10.6,192.168.12.100,443,57249,UDP,1,523,Youtube,1,0x00000800,63,0x00000000,17,523,0.0
1555360521.439934,192.168.12.100,151.101.1.63,45400,443,TCP,3,180,Youtube,2,0x00000800,64,0x00000002,6,60,0.028995037078857422
1555360521.440369,151.101.1.63,192.168.12.100,443,45400,TCP,4,247,Youtube,2,0x00000800,63,0x00000000,6,61,0.02784419059753418
1555360521.444349,192.168.12.100,151.101.1.63,36953,443,TCP,3,205,Youtube,2,0x00000800,64,0x00000002,6,66,0.12300491333007812
1555360521.450276,192.168.12.100,151.101.1.63,55859,443,TCP,4,265,Youtube,2,0x00000800,64,0x00000002,6,63,0.12024617195129395
1555360521.45051,151.101.1.63,192.168.12.100,443,36953,TCP,3,193,Youtube,2,0x00000800,63,0x00000000,6,69,0.11652994155883789
1555360521.451217,151.101.1.63,192.168.12.100,443,55859,TCP,4,247,Youtube,2,0x00000800,63,0x00000000,6,61,0.11874699592590332
1555360522.369777,192.168.12.100,23.196.126.15,58662,443,TCP,4,265,Youtube,2,0x00000800,64,0x00000002,6,63,0.1618039608001709
1555360522.370566,23.196.126.15,192.168.12.100,443,58662,TCP,4,247,Youtube,2,0x00000800,63,0x00000000,6,61,0.16055822372436523
1555360487.446208,192.168.12.100,173.194.31.185,35247,443,UDP,6,986,Youtube,1,0x00000800,64,0x00000002,17,88,0.5789999961853027
1555360487.464599,173.194.31.185,192.168.12.100,443,35247,UDP,166,230673,Youtube,1,0x00000800,63,0x00000000,17,1209,0.557481050491333
1555360487.552732,192.168.12.100,74.125.172.39,48438,443,UDP,1,71,Youtube,1,0x00000800,64,0x00000002,17,71,0.0
1555360490.335443,172.217.10.2,192.168.12.100,443,59135,UDP,1,62,Youtube,1,0x00000800,63,0x00000000,17,62,0.0
1555360490.828156,192.168.12.100,172.217.11.10,56441,443,UDP,1,65,Youtube,1,0x00000800,64,0x00000002,17,65,0.0
1555360490.988891,172.217.11.10,192.168.12.100,443,56441,UDP,1,63,Youtube,1,0x00000800,63,0x00000000,17,63,0.0
1555360491.535483,192.168.12.100,172.217.10.67,50599,80,TCP,1,60,Youtube,2,0x00000800,64,0x00000002,6,60,0.0
1555360493.013375,172.217.10.246,192.168.12.100,443,44081,UDP,1,63,Youtube,1,0x00000800,63,0x00000000,17,63,0.0
1555360494.063892,192.168.12.100,172.217.3.110,47880,443,UDP,8,6666,Youtube,1,0x00000800,64,0x00000002,17,327,1.3271031379699707
1555360494.086995,172.217.3.110,192.168.12.100,443,47880,UDP,7,513,Youtube,1,0x00000800,63,0x00000000,17,71,1.303511142730713
1555360494.43299,192.168.12.100,173.194.31.185,35247,443,UDP,81,7991,Youtube,1,0x00000800,64,0x00000002,17,71,0.8776998519897461
1555360494.447153,173.194.31.185,192.168.12.100,443,35247,UDP,421,581753,Youtube,1,0x00000800,63,0x00000000,17,1032,0.8583109378814697
1555360502.116895,192.168.12.100,173.194.31.185,35247,443,UDP,63,5633,Youtube,1,0x00000800,64,0x00000002,17,71,0.5684051513671875
1555360502.123989,173.194.31.185,192.168.12.100,443,35247,UDP,317,435984,Youtube,1,0x00000800,63,0x00000000,17,812,0.5600528717041016
1555360502.208409,192.168.12.100,173.194.131.42,41918,443,UDP,2,130,Youtube,1,0x00000800,64,0x00000002,17,65,0.08989286422729492
1555360502.427215,173.194.131.42,192.168.12.100,443,41918,UDP,1,62,Youtube,1,0x00000800,63,0x00000000,17,62,0.0
1555360505.404528,172.217.3.110,192.168.12.100,443,47880,UDP,3,225,Youtube,1,0x00000800,63,0x00000000,17,70,0.019314050674438477
1555360505.408029,192.168.12.100,172.217.10.67,50599,80,TCP,1,60,Youtube,2,0x00000800,64,0x00000002,6,60,0.0
1555360505.431182,192.168.12.100,172.217.3.110,47880,443,UDP,1,71,Youtube,1,0x00000800,64,0x00000002,17,71,0.0
1555360510.917785,192.168.12.100,172.217.11.10,56441,443,UDP,10,12283,Youtube,1,0x00000800,64,0x00000002,17,652,0.21973299980163574
1555360510.987135,172.217.11.10,192.168.12.100,443,56441,UDP,5,425,Youtube,1,0x00000800,63,0x00000000,17,91,0.03055596351623535
1555360511.17783,192.168.12.100,8.8.8.8,11470,53,UDP,1,76,Youtube,1,0x00000800,64,0x00000002,17,76,0.0
1555360511.209518,8.8.8.8,192.168.12.100,53,11470,UDP,1,92,Youtube,1,0x00000800,63,0x00000000,17,92,0.0
1555360511.399946,192.168.12.100,172.217.10.37,46381,443,TCP,16,2476,Youtube,2,0x00000800,64,0x00000002,6,118,1.5566189289093018
1555360511.413126,172.217.10.37,192.168.12.100,443,46381,TCP,14,5098,Youtube,2,0x00000800,63,0x00000000,6,329,1.5440239906311035
1555360512.368802,192.168.12.100,173.194.131.42,41918,443,UDP,3,510,Youtube,1,0x00000800,64,0x00000002,17,145,0.2032318115234375
1555360512.369117,192.168.12.100,74.125.172.39,48438,443,UDP,2,291,Youtube,1,0x00000800,64,0x00000002,17,145,0.2623288631439209
1555360512.383757,173.194.131.42,192.168.12.100,443,41918,UDP,3,248,Youtube,1,0x00000800,63,0x00000000,17,84,0.17002296447753906
1555360512.385414,74.125.172.39,192.168.12.100,443,48438,UDP,3,216,Youtube,1,0x00000800,63,0x00000000,17,73,0.15399813652038574
1555360512.960854,192.168.12.100,224.0.0.251,5353,5353,UDP,3,309,Youtube,1,0x00000800,255,0x00000002,17,103,1.505012035369873
1555360513.792426,192.168.12.100,172.217.3.110,47880,443,UDP,8,3570,Youtube,1,0x00000800,64,0x00000002,17,116,0.07482194900512695
1555360513.813696,172.217.3.110,192.168.12.100,443,47880,UDP,12,839,Youtube,1,0x00000800,63,0x00000000,17,67,0.05302119255065918
1555360469.716549,172.217.3.110,192.168.12.100,443,47880,UDP,3,225,Youtube,1,0x00000800,63,0x00000000,17,70,0.04799699783325195
1555360469.764998,192.168.12.100,172.217.3.110,47880,443,UDP,1,71,Youtube,1,0x00000800,64,0x00000002,17,71,0.0
1555360471.242675,192.168.12.100,172.217.3.110,47880,443,UDP,7,3213,Youtube,1,0x00000800,64,0x00000002,17,136,0.05090594291687012
1555360471.261508,172.217.3.110,192.168.12.100,443,47880,UDP,7,665,Youtube,1,0x00000800,63,0x00000000,17,83,0.03152608871459961
1555360474.167978,192.168.12.100,74.125.172.39,48438,443,UDP,10,2828,Youtube,1,0x00000800,64,0x00000002,17,75,2.0378799438476562
1555360474.182869,74.125.172.39,192.168.12.100,443,48438,UDP,344,452340,Youtube,1,0x00000800,63,0x00000000,17,1377,1.924818992614746
1555360474.25209,192.168.12.100,172.217.3.110,47880,443,UDP,32,16131,Youtube,1,0x00000800,64,0x00000002,17,238,5.385004043579102
1555360474.272664,172.217.3.110,192.168.12.100,443,47880,UDP,41,3232,Youtube,1,0x00000800,63,0x00000000,17,66,5.351670980453491
1555360474.335552,192.168.12.100,8.8.8.8,13535,53,UDP,1,92,Youtube,1,0x00000800,64,0x00000002,17,92,0.0
1555360474.397956,8.8.8.8,192.168.12.100,53,13535,UDP,1,137,Youtube,1,0x00000800,63,0x00000000,17,137,0.0
1555360474.454073,192.168.12.100,172.217.11.10,56441,443,UDP,9,2069,Youtube,1,0x00000800,64,0x00000002,17,75,1.7022030353546143
1555360474.454423,192.168.12.100,172.217.10.246,44081,443,UDP,87,6692,Youtube,1,0x00000800,64,0x00000002,17,70,4.22699499130249
1555360474.475024,172.217.11.10,192.168.12.100,443,56441,UDP,16,17665,Youtube,1,0x00000800,63,0x00000000,17,695,1.3580191135406494
1555360474.476699,172.217.10.246,192.168.12.100,443,44081,UDP,161,221060,Youtube,1,0x00000800,63,0x00000000,17,483,3.858337879180908
1555360474.872271,192.168.12.100,173.194.31.185,35247,443,UDP,103,14607,Youtube,1,0x00000800,64,0x00000002,17,71,4.81803297996521
1555360474.989155,173.194.31.185,192.168.12.100,443,35247,UDP,867,1192036,Youtube,1,0x00000800,63,0x00000000,17,1131,4.693968057632446
1555360475.267743,192.168.12.100,172.217.10.2,59135,443,UDP,2,556,Youtube,1,0x00000800,64,0x00000002,17,278,0.06124997138977051
1555360475.293542,172.217.10.2,192.168.12.100,443,59135,UDP,3,326,Youtube,1,0x00000800,63,0x00000000,17,96,0.03318619728088379
1555360476.008521,192.168.12.100,172.217.12.200,57201,443,TCP,2,773,Youtube,2,0x00000800,64,0x00000002,6,386,0.0294649600982666
1555360476.009391,172.217.12.200,192.168.12.100,443,57201,TCP,2,529,Youtube,2,0x00000800,63,0x00000000,6,264,0.028306007385253906
1555360477.0386,192.168.12.100,172.217.10.225,59350,443,UDP,4,363,Youtube,1,0x00000800,64,0x00000002,17,80,0.4822540283203125
1555360477.091387,172.217.10.225,192.168.12.100,443,59350,UDP,4,3570,Youtube,1,0x00000800,63,0x00000000,17,642,0.39639902114868164
1555360477.375228,192.168.12.100,224.0.0.251,5353,5353,UDP,1,103,Youtube,1,0x00000800,255,0x00000002,17,103,0.0
1555360477.77281,192.168.12.100,172.217.12.195,40288,443,UDP,1,65,Youtube,1,0x00000800,64,0x00000002,17,65,0.0
1555360477.895363,192.168.12.100,172.217.10.67,50599,80,TCP,4,240,Youtube,2,0x00000800,64,0x00000002,6,60,1.5165348052978516
1555360478.222364,172.217.12.195,192.168.12.100,443,40288,UDP,1,62,Youtube,1,0x00000800,63,0x00000000,17,62,0.0
1555360449.292578,192.168.12.100,172.217.10.225,59350,443,UDP,2,140,Youtube,1,0x00000800,64,0x00000002,17,70,0.0004711151123046875
1555360451.584532,172.217.3.110,192.168.12.100,443,47880,UDP,3,224,Youtube,1,0x00000800,63,0x00000000,17,70,0.02484893798828125
1555360451.609809,192.168.12.100,172.217.3.110,47880,443,UDP,1,71,Youtube,1,0x00000800,64,0x00000002,17,71,0.0
1555360426.43811,192.168.12.100,172.217.11.10,56441,443,UDP,23,27864,Youtube,1,0x00000800,64,0x00000002,17,223,0.15015482902526855
1555360426.45866,172.217.11.10,192.168.12.100,443,56441,UDP,13,6849,Youtube,1,0x00000800,63,0x00000000,17,564,0.12885403633117676
1555360432.261892,172.217.6.202,192.168.12.100,443,45871,TCP,10,2129,Youtube,2,0x00000800,63,0x00000000,6,662,0.6689238548278809
1555360432.263274,192.168.12.100,172.217.6.202,45871,443,TCP,10,6743,Youtube,2,0x00000800,64,0x00000002,6,395,0.6937451362609863
1555360432.692544,192.168.12.100,31.13.71.1,49044,443,TCP,3,180,Youtube,2,0x00000800,64,0x00000002,6,60,0.03168296813964844
1555360432.694124,31.13.71.1,192.168.12.100,443,49044,TCP,3,193,Youtube,2,0x00000800,63,0x00000000,6,61,0.020071029663085938
1555360432.981531,192.168.12.100,172.217.11.46,38621,443,TCP,3,205,Youtube,2,0x00000800,64,0x00000002,6,66,0.06657218933105469
1555360432.984668,172.217.11.46,192.168.12.100,443,38621,TCP,3,162,Youtube,2,0x00000800,63,0x00000000,6,54,0.06273603439331055
1555360434.839077,192.168.12.100,172.217.12.200,58281,443,TCP,1,60,Youtube,2,0x00000800,64,0x00000002,6,60,0.0
